index(discard),year,bechdel_rating,title,imdb_id
2203,1984,1,"Philadelphia Experiment, The",0087910
2204,1984,2,"Ice Pirates, The",0087451
2205,1984,2,Best Defense,0086955
2206,1984,3,Angel,0086896
2207,1984,1,Razorback,0087981
2208,1984,1,El pico 2,0087913
2209,1984,1,Nineteen Eighty-Four,0087803
2210,1984,3,Romancing the Stone,0088011
2211,1984,3,"Initiation, The",0087472
2212,1984,2,All of Me,0086873
2213,1984,3,Rhinestone,0088001
2214,1984,2,C.H.U.D.,0087015
2215,1984,1,Marche &agrave; l&#39;ombre,0087681
2216,1984,1,Zwei Nasen tanken Super,0088459
2217,1984,0,"Warrior and the Sorceress, The",0088379
2218,1984,1,She,0090009
2219,1984,3,Emmanuelle IV,0085486
2220,1984,0,Double Trouble,0087481
2221,1984,3,"Company of Wolves, The",0087075
2222,1985,2,Back to the Future,0088763
2223,1985,3,"Breakfast Club, The",0088847
2224,1985,3,Just One of the Guys,0089393
2225,1985,3,Red Sonja,0089893
2226,1985,3,Otac na sluzbenom putu,0089748
2227,1985,3,Weird Science,0090305
2228,1985,1,Police Academy 2: Their First Assignment,0089822
2229,1985,3,Agnes of God,0088683
2230,1985,2,Tomo yo shizukani nemure,0380761
2231,1985,3,Girls Just Want to Have Fun,0089208
2232,1985,3,Brazil,0088846
2233,1985,3,Anne of Green Gables,0088727
2234,1985,3,Sans toi ni loi (Vagabond),0089960
2235,1985,3,"Color Purple, The",0088939
2236,1985,1,Real Genius,0089886
2237,1985,1,White Nights,0090319
2238,1985,3,Clue,0088930
2239,1985,0,Ladyhawke,0089457
2240,1985,3,A Room with a View,0091867
2241,1985,3,Dim Sum: A Little Bit of Heart,0087150
2242,1985,3,Desperately Seeking Susan,0089017
2243,1985,0,Huang tudi (Yellow Earth),0087433
2244,1985,3,"Trip To Bountiful, The",0090203
2245,1985,1,Fletch,0089155
2246,1985,3,"Black Cauldron, The",0088814
2247,1985,0,Enemy Mine,0089092
2248,1985,0,Fandango,0089126
2249,1985,1,Mr Vampire (Geung si sin sang),0089371
2250,1985,1,Ran,0089881
2251,1985,0,Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar),0088748
2252,1985,1,Commando,0088944
2253,1985,3,Wetherby,0090310
2254,1985,3,Return to Oz,0089908
2255,1985,3,"Goonies, The",0089218
2256,1985,3,Better Off Dead,0088794
2257,1985,1,Starchaser: The Legend of Orin,0090065
2258,1985,3,Desert Hearts,0089015
2259,1985,3,A Chorus Line,0088915
2260,1985,3,Sweet Dreams,0090110
2261,1985,0,Day of the Dead,0088993
2262,1985,2,After Hours,0088680
2263,1985,3,Legend,0089469
2264,1985,3,"Care Bears Movie, The",0088885
2265,1985,1,Detective,0089066
2266,1985,3,Barbarian Queen,0088771
2267,1985,3,Phenomena,0087909
2268,1985,3,"Official Story, The",0089276
2269,1985,2,My Beautiful Laundrette,0091578
2270,1985,3,Purple Rose of Cairo,0089853
2271,1985,3,"Sure Thing, The",0090103
2272,1985,3,Friday the 13th: A New Beginning,0089173
2273,1985,0,Re-Animator,0089885
2274,1985,1,Spies Like Us,0090056
2275,1985,3,Witness,0090329
2276,1985,3,"Legend of Billie Jean, The",0089470
2277,1985,1,Tampopo,0092048
2278,1985,2,Fright Night,0089175
2279,1985,3,A Nightmare on Elm Street 2: Freddy&#39;s Revenge,0089686
2280,1985,3,Out of Africa,0089755
2281,1985,0,Come and See,0091251
2282,1985,1,A View to a Kill,0090264
2283,1985,0,"Quiet Earth, The",0089869
2284,1985,2,Kiss of the Spider Woman,0089424
2285,1985,0,Rambo: First Blood Part II,0089880
2286,1985,3,Dreamchild,0089052
2287,1985,2,Rocky IV,0089927
2288,1985,0,Angel&#39;s Egg,0208502
2289,1985,3,Flesh+Blood,0089153
2290,1985,0,Night on the Galactic Railroad,0089206
2291,1985,2,Ninja Terminator,0199849
2292,1985,1,La Negrita: the Miracle of Our Lady of Los Angeles,5739786
2293,1985,3,Esperando la carroza,0089108
2294,1985,2,Howling II: ... Your Sister Is a Werewolf,0089308
2295,1985,0,Bebukottak,2292794
2296,1985,2,"Treasure of Swamp Castle, The",0137226
2297,1985,1,Pee-wee&#39;s Big Adventure,0089791
2298,1985,0,Les specialistes,0088167
2299,1985,3,"Last Dragon, The",0089461
2300,1985,2,Teen Wolf,0090142
2301,1985,2,Pale Rider,0089767
2302,1985,3,Ocean Drive Weekend,0471287
2303,1985,2,Sindhu Bhairavi,0155180
2304,1985,1,Die Einsteiger,0089077
2305,1985,1,My Life as a Dog,0089606
2306,1985,3,Once Bitten,0089730
2307,1986,3,Short Circuit,0091949
2308,1986,3,Ferris Bueller&#39;s Day Off,0091042
2309,1986,3,Labyrinth,0091369
2310,1986,3,Aliens,0090605
2311,1986,3,Tenk&ucirc; no shiro Rapyuta,0092067
2312,1986,1,Police Academy 3: Back in Training,0091777
2313,1986,0,Stand By Me,0092005
2314,1986,3,Hannah and Her Sisters,0091167
2315,1986,2,Highlander,0091203
2316,1986,0,Kin-Dza-Dza,0091341
2317,1986,3,"Clan of the Cave Bear, The",0090848
2318,1986,2,Top Gun,0092099
2319,1986,3,Jumpin&#39; Jack Flash,0091306
2320,1986,1,Little Shop of Horrors,0091419
2321,1986,3,Peggy Sue Got Married,0091738
2322,1986,3,Big Trouble in Little China,0090728
2323,1986,2,"Money Pit, The",0091541
2324,1986,1,Armed and Dangerous,0090660
2325,1986,3,An American Tail,0090633
2326,1986,3,Star Trek IV:  The Voyage Home,0092007
2327,1986,3,SpaceCamp,0091993
2328,1986,1,Blue Velvet,0090756
2329,1986,0,When the Wind Blows,0090315
2330,1986,2,"Fly, The",0091064
2331,1986,1,"Adventures of Milo and Otis, The",0097050
2332,1986,3,"&#39;night, Mother",0090556
2333,1986,1,Down by Law,0090967
2334,1986,3,Project A-ko,0091794
2335,1986,0,Platoon,0091763
2336,1986,3,Crocodile Dundee,0090555
2337,1986,1,"Great Mouse Detective, The",0091149
2338,1986,0,"Transformers: The Movie, The",0092106
2339,1986,3,Pretty in Pink,0091790
2340,1986,3,Hour of the Star,0089297
2341,1986,3,Flight of the Navigator,0091059
2342,1986,3,"Parent Trap II, The",0091721
2343,1986,1,Back to School,0090685
2344,1986,3,Ruthless People,0091877
2345,1986,3,Howard The Duck,0091225
2346,1986,2,Maximum Overdrive,0091499
2347,1986,1,F/X,0089118
2348,1986,0,Asterix in Britain (Asterix chez les Bretons),0090667
2349,1986,1,Captain EO,0090793
2350,1986,2,!Three Amigos!,0092086
2351,1986,3,Rosa Luxemburg,0091869
2352,1986,1,Manhunter,0091474
2353,1986,0,Il caso Moro,0090805
2354,1986,3,Peking Opera Blues,0090952
2355,1986,1,"Karate Kid, Part II, The",0091326
2356,1986,3,Children of a Lesser God,0090830
2357,1986,3,April Fool&#39;s Day,0090655
2358,1986,0,"Mission, The",0091530
2359,1986,3,From Beyond,0091083
2360,1986,0,"Name Of The Rose, The",0091605
2361,1986,2,"Manhattan Project, The",0091472
2362,1986,3,Matador,0091495
2363,1986,0,"Fugitives, The",0091093
2364,1986,0,Pirates,0091757
2365,1986,2,Critters,0090887
2366,1986,3,Chopping Mall,0090837
2367,1986,2,Deadly Friend,0090917
2368,1986,1,Macskafogo,0179955
2369,1986,2,Terrorizers,0091355
2370,1986,3,She&#39;s Gotta Have It,0091939
2371,1986,3,Under the Cherry Moon,0092133
2372,1986,0,A Better Tomorrow,0092263
2373,1986,3,About Last Night,0090583
2374,1986,1,Cobra,0090859
2375,1986,1,Iron Eagle,0091278
2376,1986,1,"Delta Force, The",0090927
2377,1986,0,"No Retreat, No Surrender",0089695
2378,1986,0,"Defiant Ones, The",0089010
2379,1986,3,Friday the 13th Part VI: Jason Lives,0091080
2380,1986,0,"Texas Chainsaw Massacre Part 2, The",0092076
2381,1986,2,Betty Blue,0090563
2382,1986,3,Flying,0091065
2383,1986,1,Hoosiers,0091217
2384,1987,1,"Good Morning, Vietnam",0093105
2385,1987,3,Dirty Dancing,0092890
2386,1987,2,"Princess Bride, The",0093779
2387,1987,1,RoboCop,0093870
2388,1987,1,Police Academy 4: Citizens on Patrol,0093756
2389,1987,0,Full Metal Jacket,0093058
2390,1987,3,Babette&#39;s Feast,0092603
2391,1987,3,"Wonderful Wizard of Oz, The",0098675
2392,1987,3,Housekeeping,0093225
2393,1987,3,Overboard,0093693
2394,1987,1,Lethal Weapon,0093409
2395,1987,3,Spaceballs,0094012
2396,1987,3,September,0093940
2397,1987,3,"Whales Of August, The",0094315
2398,1987,1,Beverly Hills Cop II,0092644
2399,1987,3,Around the World in Eighty Ways,0092581
2400,1987,1,Withnail &amp; I,0094336
2401,1987,3,84 Charing Cross Road,0090570
2402,1987,0,Predator,0093773
2403,1987,3,House of Games,0093223
2404,1987,3,Bagdad Cafe,0095801
2405,1987,3,I&#39;ve Heard the Mermaids Singing,0093239
2406,1987,0,Wings of Desire,0093191
2407,1987,3,"Witches of Eastwick, The",0094332
2408,1987,3,Hard Ticket to Hawaii,0093146
2409,1987,1,Radio Days,0093818
2410,1987,1,Angel Heart,0092563
2411,1987,3,Baby Boom,0092605
2412,1987,2,Maurice,0093512
2413,1987,3,High Tide,0095305
2414,1987,2,Fatal Beauty,0093011
2415,1987,3,Moonstruck,0093565
2416,1987,1,"Planes, Trains &amp; Automobiles",0093748
2417,1987,1,"Lost Boys, The",0093437
2418,1987,3,"Last Emperor, The",0093389
2419,1987,3,Barbie and the Rockers: Out of This World,0313254
2420,1987,3,Hellraiser,0093177
2421,1987,3,Nice Girls Don&#39;t Explode,0093617
2422,1987,3,Prince of Darkness,0093777
2423,1987,3,Raising Arizona,0093822
2424,1987,3,"Chipmunk Adventure, The",0092752
2425,1987,3,Ngati,0093615
2426,1987,3,Evil Dead II,0092991
2427,1987,3,Outrageous Fortune,0093690
2428,1987,3,Superman IV: The Quest for Peace,0094074
2429,1987,2,"Gate, The",0093075
2430,1987,3,Black Widow,0090738
2431,1987,3,Dragnet,0092925
2432,1987,3,Fatal Attraction,0093010
2433,1987,3,Light of Day,0093415
2434,1987,0,Swimming to Cambodia,0094089
2435,1987,3,Hansel and Gretel,0093144
2436,1987,3,Broadcast News,0092699
2437,1987,1,Empire of the Sun,0092965
2438,1987,3,House II: The Second Story,0093220
2439,1987,3,A Nightmare on Elm Street 3: Dream Warriors,0093629
2440,1987,3,Waiting for the Moon,0094286
2441,1987,1,Au Revoir Les Enfants,0092593
2442,1987,3,Creepshow 2,0092796
2443,1987,3,Jaws: The Revenge,0093300
2444,1987,1,3 Men and a Baby,0094137
2445,1987,3,Hope and Glory,0093209
2446,1987,0,Bad Taste,0092610
2447,1987,3,Adventures in Babysitting,0092513
2448,1987,3,El bosque animado,0092693
2449,1987,3,La ley del deseo,0093412
2450,1987,1,Epidemic,0092972
2451,1987,1,"Secret of My Succe$s, The",0093936
2452,1987,3,"Running Man, The",0093894
2453,1987,2,My Demon Lover,0093589
2454,1987,0,A Better Tomorrow II,0094357
2455,1987,3,Can&#39;t Buy Me Love,0092718
2456,1987,3,Deathstalker II,0092860
2457,1987,1,"No Retreat, No Surrender 2",0097991
2458,1987,3,Masters of the Universe,0093507
2459,1987,1,Throw Momma from the Train,0094142
2460,1987,2,Amazon Women on the Moon,0092546
2461,1987,0,Emmanuelle 5,0092962
2462,1987,2,Casanova,0092730
2463,1987,1,No Way Out,0093640
2464,1987,3,Slave Girls from Beyond Infinity,0093991
2465,1987,0,Where is the friend&#39;s house,0093342
2466,1987,1,Mannequin,0093493
2467,1987,1,"Untouchables, The",0094226
2468,1988,1,Who Framed Roger Rabbit,0096438
2469,1988,3,Coming to America,0094898
2470,1988,3,Tonari no Totoro,0096283
2471,1988,3,Twins,0096320
2472,1988,1,Police Academy 5: Assignment: Miami Beach,0095882
2473,1988,3,Die Hard,0095016
2474,1988,3,Beetle Juice,0094721
2475,1988,3,Willow,0096446
2476,1988,3,Maniac Cop,0095583
2477,1988,3,Heathers,0097493
2478,1988,3,Mystic Pizza,0095690
2479,1988,3,Working Girl,0096463
2480,1988,0,They Live,0096256
2481,1988,2,Oliver &amp; Company,0095776
2482,1988,1,Bloodsport,0092675
2483,1988,3,Dangerous Liaisons,0094947
2484,1988,3,L&#39;etudiante,0096523
2485,1988,3,Poltergeist III,0095889
2486,1988,1,"Naked Gun: From the Files of Police Squad!, The",0095705
2487,1988,0,Killer Klowns from Outer Space,0095444
2488,1988,3,A Fish Called Wanda,0095159
2489,1988,2,Midnight Run,0095631
2490,1988,1,Akira,0094625
2491,1988,3,Women on the Verge of a Nervous Breakdown,0095675
2492,1988,3,Hairspray,0095270
2493,1988,3,Satisfaction,0096037
2494,1988,3,Beaches,0094715
2495,1988,3,"Accused, The",0094608
2496,1988,3,Big Business,0094739
2497,1988,3,Feds,0095145
2498,1988,1,Action Jackson,0094612
2499,1988,1,Alien Nation,0094631
2500,1988,3,"Land Before Time, The",0095489
2501,1988,3,"Distant Voices, Still Lives",0095037
2502,1988,1,Torch Song Trilogy,0096289
2503,1988,3,Scooby-Doo and the Ghoul School,0189071
2504,1988,1,Rain Man,0095953
2505,1988,3,Married to the Mob,0095593
2506,1988,3,Appleseed,0094668
2507,1988,1,Young Guns,0096487
2508,1988,3,Rock &#39;n&#39; Roll Mom,0096001
2509,1988,3,Two Moon Junction,0096324
2510,1988,2,Dead Ringers,0094964
2511,1988,3,Child&#39;s Play,0094862
2512,1988,3,My Stepmother Is an Alien,0095687
2513,1988,3,World Gone Wild,0096465
2514,1988,3,Hell Comes to Frogtown,0093171
2515,1988,3,Scrooged,0096061
2516,1988,3,Crossing Delancey,0094921
2517,1988,1,Cinema Paradiso,0095765
2518,1988,2,"Last Temptation of Christ, The",0095497
2519,1988,0,Gakk&ocirc; no kaidan G,0330312
2520,1988,3,Sticky Fingers,0096176
2521,1988,1,Hellbound: Hellraiser II,0095294
2522,1988,1,Big,0094737
2523,1988,3,Another Woman,0094663
2524,1988,3,Caddyshack II,0094824
2525,1988,1,"Adventures of Baron Munchausen, The",0096764
2526,1988,0,Grave of the Fireflies,0095327
2527,1988,1,Spoorloos,0096163
2528,1988,3,A Nightmare on Elm Street 4: The Dream Master,0095742
2529,1988,0,Wong gok ka moon,0096461
2530,1988,3,Pumpkinhead,0095925
2531,1988,2,"Accidental Tourist, The",0094606
2532,1988,2,Remando al viento [Rowing with the Wind],0093840
2533,1988,3,Critters 2,0094919
2534,1988,2,Earth Girls Are Easy,0097257
2535,1988,1,Lady in White,0095484
2536,1988,3,Gorillas in the Mist,0095243
2537,1988,2,Bull Durham,0094812
2538,1988,0,Igla,0097561
2539,1988,0,"Bear, The",0095800
2540,1988,0,Rambo III,0095956
2541,1988,2,"Big Blue, The",0095250
2542,1988,1,Vibes,0096378
2543,1988,3,Hiroshima Maiden,0224412
2544,1988,3,Elvira: Mistress of the Dark,0095088
2545,1988,0,&#39;Gator Bait 2: Cajun Justice,0094588
2546,1988,3,"Sisterhood, The",0096114
2547,1988,3,Emmanuelle 6,0095094
2548,1988,0,Red Scorpion,0098180
2549,1988,0,"Bourne Identity, The",0094791
2550,1988,1,Stand and Deliver,0094027
2551,1988,1,Dirty Rotten Scoundrels,0095031
2552,1988,3,Kung-Fu Master!,0093371
2553,1988,3,"Great Outdoors, The",0095253
2554,1988,2,Crocodile Dundee II,0092493
2555,1988,3,Chocolat,0094868
2556,1988,3,And God Created Woman,0092559
2557,1988,3,Shame,0093952
2558,1989,3,Back to the Future Part II,0096874
2559,1989,3,Uncle Buck,0098554
2560,1989,3,When Harry Met Sally,0098635
2561,1989,1,Resan till Melonia,0098189
2562,1989,1,Road House,0098206
2563,1989,1,Police Academy 6: City Under Siege,0098105
2564,1989,3,Mystery Train,0097940
2565,1989,3,"Little Mermaid, The",0097757
2566,1989,3,Majo no takky&ucirc;bin (Kiki&#39;s Delivery Service),0097814
2567,1989,1,Fat Man and Little Boy,0097336
2568,1989,3,Troop Beverly Hills,0098519
2569,1989,3,Steel Magnolias,0098384
2570,1989,1,Batman,0096895
2571,1989,0,Indiana Jones and the Last Crusade,0097576
2572,1989,1,Star Trek V: The Final Frontier,0098382
2573,1989,3,Shirley Valentine,0098319
2574,1989,3,Przesluchanie,0084548
2575,1989,2,Ghostbusters II,0097428
2576,1989,3,"Honey, I Shrunk the Kids",0097523
2577,1989,3,Wild Orchid,0100934
2578,1989,3,"Abyss, The",0096754
2579,1989,2,Let It Ride,0097731
2580,1989,1,Fletch Lives,0097366
2581,1989,1,Weekend at Bernie&#39;s,0098627
2582,1989,3,"Get Smart, Again!",0097423
2583,1989,2,"Sex, Lies, and Videotape",0098724
2584,1989,1,"&#39;Burbs, The",0096734
2585,1989,3,Henry V,0097499
2586,1989,1,Dead Poets Society,0097165
2587,1989,2,Bill &amp; Ted&#39;s Excellent Adventure,0096928
2588,1989,3,She-Devil,0098309
2589,1989,3,All Dogs Go to Heaven,0096787
2590,1989,3,Crimes and Misdemeanors,0097123
2591,1989,1,Major League,0097815
2592,1989,3,"Seventh Continent, The",0098327
2593,1989,3,Leviathan,0097737
2594,1989,2,Drugstore Cowboy,0097240
2595,1989,1,UHF,0098546
2596,1989,3,Meet The Feebles,0097858
2597,1989,3,Shag,0098300
2598,1989,2,Say Anything...,0098258
2599,1989,2,Licence to Kill,0097742
2600,1989,3,Oranges Are Not The Only Fruit,0098032
2601,1989,0,"Dream Team, The",0097235
2602,1989,1,"Cook, the Thief, His Wife &amp; Her Lover, The",0097108
2603,1989,0,Dead Calm,0097162
2604,1989,0,Leningrad Cowboys Go America,0097728
2605,1989,3,Teen Witch,0098453
2606,1989,1,Turner &amp; Hooch,0098536
2607,1989,3,Chopper Chicks in Zombietown,0103959
2608,1989,3,Born on the Fourth of July,0096969
2609,1989,3,A Nightmare on Elm Street 5: The Dream Child,0097981
2610,1989,2,Do the Right Thing,0097216
2611,1989,3,Friday the 13th Part VIII: Jason Takes Manhattan,0097388
2612,1989,0,Glory,0097441
2613,1989,3,Loverboy,0097790
2614,1989,3,Godzilla vs. Biollante,0097444
2615,1989,3,Lethal Weapon 2,0097733
2616,1989,3,Driving Miss Daisy,0097239
2617,1989,2,Field of Dreams,0097351
2618,1989,3,My Left Foot,0097937
2619,1989,3,Millennium,0097883
2620,1989,3,"Delinquents, The",0097182
2621,1989,3,National Lampoon&#39;s Christmas Vacation,0097958
2622,1989,3,Celia,0094849
2623,1989,3,Babar: The Movie,0096869
2624,1989,3,Savage Beach,0098257
2625,1989,0,Kickboxer,0097659
2626,1989,1,Blind Fury,0096945
2627,1989,0,"Karate Kid Part III, The",0097647
2628,1989,0,"Killer, The",0097202
2629,1989,0,Farewell to the King,0097334
2630,1989,0,Tango &amp; Cash,0098439
2631,1989,3,"Return of Swamp Thing, The",0098193
2632,1989,1,"Punisher, The",0098141
2633,1989,2,Sidewalk Stories,0098325
2634,1989,3,Parenthood,0098067
2635,1989,0,Sea of Love,0098273
2636,1989,0,Casualties of War,0097027
2637,1990,1,Total Recall,0100802
2638,1990,1,Back to the Future Part III,0099088
2639,1990,3,"Witches, The",0100944
2640,1990,3,Home Alone,0099785
2641,1990,3,Mermaids,0100140
2642,1990,1,It,0099864
2643,1990,1,Misery,0100157
2644,1990,3,Postcards from the Edge,0100395
2645,1990,3,Life Is Sweet,0100024
2646,1990,3,Nikita,0100263
2647,1990,3,"Handmaid&#39;s Tale, The",0099731
2648,1990,3,Mindwalk,0100151
2649,1990,3,Ghost,0099653
2650,1990,3,Paris is Burning,0100332
2651,1990,3,Tremors,0100814
2652,1990,3,"I, the Worst of All",0100990
2653,1990,1,White Hunter Black Heart,0100928
2654,1990,3,Pretty Woman,0100405
2655,1990,3,Goodfellas,0099685
2656,1990,0,Darkman,0099365
2657,1990,3,Bimbos B.C.,0196378
2658,1990,3,An Angel at My Table,0099040
2659,1990,2,"Bonfire of the Vanities, The",0099165
2660,1990,3,Edward Scissorhands,0099487
2661,1990,2,Wild at Heart,0100935
2662,1990,2,Joe Versus the Volcano,0099892
2663,1990,3,Flatliners,0099582
2664,1990,3,Die Hard 2,0099423
2665,1990,1,"Hunt for Red October, The",0099810
2666,1990,3,Happily Ever After,0099733
2667,1990,0,"Russia House, The",0100530
2668,1990,1,Close-Up,0100234
2669,1990,3,Qin yong,0098147
2670,1990,0,Dark Angel (I Come in Peace),0099817
2671,1990,3,A Little Night Music,0359610
2672,1990,3,"Long Walk Home, The",0100046
2673,1990,0,I Hired a Contract Killer,0099818
2674,1990,3,Strangers in Good Company,0102993
2675,1990,3,I love you to death,0099819
2676,1990,3,Child&#39;s Play 2,0099253
2677,1990,3,Troll 2,0105643
2678,1990,0,Miller&#39;s Crossing,0100150
2679,1990,0,Air America,0099005
2680,1990,2,Predator 2,0100403
2681,1990,1,RoboCop 2,0100502
2682,1990,2,Teenage Mutant Ninja Turtles,0100758
2683,1990,3,A Tale of Springtime,0097106
2684,1990,3,"Match Factory Girl, The",0098532
2685,1990,2,Europa Europa,0099776
2686,1990,3,Portrait of a Marriage,0098897
2687,1990,0,Lord of the Flies,0100054
2688,1990,2,Stella,0100691
2689,1990,3,"Welcome Home, Roxy Carmichael",0100911
2690,1990,1,Jacob&#39;s Ladder,0099871
2691,1990,3,Where the Heart Is,0100924
2692,1990,1,Presumed Innocent,0100404
2693,1990,1,Dragon Ball Z: The Movie - The Tree of Might,0142233
2694,1990,3,Alice,0099012
2695,1990,3,Criminal Justice,0099321
2696,1990,3,Kindergarten Cop,0099938
2697,1990,3,Cry-Baby,0099329
2698,1990,3,"Nasty Girl (Das schreckliche M&auml;dchen), The",0100557
2699,1990,0,Dragon Ball Z: Bardock - The Father of Goku,0142245
2700,1990,1,Dances with Wolves,0099348
2701,1990,1,Rosencrantz &amp; Guildenstern Are Dead,0100519
2702,1990,3,Hidden Agenda,0099768
2703,1990,2,Class of 1999,0099277
2704,1990,1,"Rescuers Down Under, The",0100477
2705,1990,3,"Godfather: Part III, The",0099674
2706,1990,3,Metropolitan,0100142
2707,1990,1,"Reflecting Skin, The",0100469
2708,1990,3,Barbarian Queen II: The Empress Strikes Back,0103768
2709,1990,0,"Sheltering Sky, The",0100594
2710,1990,1,Bullet in the Head,0099426
2711,1990,0,Navy Seals,0100232
2712,1990,1,Delta Force 2: The Colombian Connection,0099399
2713,1990,1,Naked Tango,0100222
2714,1990,0,"No Retreat, No Surrender 3: Blood Brothers",0100266
2715,1990,1,Lionheart,0100029
2716,1990,0,Rocky V,0100507
2717,1990,3,Hiroshima: Out of the Ashes,0099772
2718,1990,2,Gremlins 2: The New Batch,0099700
2719,1990,3,Nightbreed,0100260
2720,1990,0,Quick Change,0100449
2721,1990,2,Days of Being Wild,0101258
2722,1990,2,Blue Steel,0099160
2723,1990,3,Bad Girls from Mars,0101399
2724,1990,2,Days of Thunder,0099371
2725,1991,3,"Silence of the Lambs, The",0102926
2726,1991,3,Beauty and the Beast,0101414
2727,1991,3,Thelma &amp; Louise,0103074
2728,1991,3,Omohide poro poro,0102587
